line,label
navidad ya ya ya sí pero ahí ya es más este che más así a veces hemos armado nosotros así arbolito tenemos sí un arbolito así hemos comprado así porque mi wawa también se mire le gusta pues su lucecita pero quiere jalar pues quiere hacerlo caer casi encima de él el árbol casi se cae encima de él ucha,lapaz
sí hay que amarrarlo biencito siempre,lapaz
no pero hemos prendido así a mi esposa le gusta harto jodido le gusta la navidad le le me dice o sea ella me ha animado pues yo no soy mucha che no soy tanto así normal nomás yo ella pero le gusta pues y dice armaremos arbolito fucha plata debe ser tampoco tampoco había sido tan caro también barato también había sido sí armaremos arbolito ya diciendo hemos comprado así hemos comprado no me acuerdo con cuanto pesos creo que hemos comprado el arbolito y hemos armado uno grandecito también era hemos comprado también hemos llenado bonito también ha salido che bien bonito prende sí ahora eso también año pasado hemos sacado también hemos vuelto a colocar así eso nomás también después de eso panetón también riquito es eso ya nos comemos eso nomás también sí después año nuevo ya ya es chanchito también no porque dicen chancho así hacia arriba dicen por eso chanchito hay que comer chanchito nos comemos sí,lapaz
con su chuñito su motecito su llajuita así nos comemos ese día nomás también rico nos comemos,lapaz
no nada che así con al siguiente día nomás su panetoncito con leche tomamos panetoncito con lechecita listo,lapaz
así riquito es no,lapaz
época navideña a mi la luz me gusta mucho ahora además así renitos renitos no ve con luz papa noel así que se mueve mueve su manito así chistoso otras cosas nuevitas salen pues así bonito más es bonito es me gusta a mí a mi feria allá abajo no ve entity más abajito no ve entity,lapaz
eso ahí ahí y de allá hemos comprado nosotros ahí vamos a ver bonito también es sábado también muestran cositas así sus lucecitas sus lucecitas más que todo me gustan a mi,lapaz
sí eso me gusta a mi nos prendemos eso también en las noches también nos prendemos sí,lapaz
hasta luego señorita hasta luego gracias,lapaz
bueno buenas tardes yo me encuentro bien gracias a dios en compañía de mi familia especialmente en compañía me de de mi señora madre que tengo la dicha y la oportunidad y la suerte de de que me acompañe hasta estos momentos,lapaz
bueno dentro de las zonas que tiene la ciudad de entity actualmente yo ando viviendo en la zona de entity que se encuentra entre el trayecto a la entity y la zona de entity es una zona donde mi papá y mi mamá han podido comprar un inmueble donde actualmente yo estoy viviendo,lapaz
bueno vamos a empezar por los aspectos positivos los aspectos positivo que tiene esta zona son de que es un lugar templado no llega mucho el frío ahí y tenemos ahí la planta de tratamiento que es de ex samapa lo que es hoy por hoy aguas del illimani entonces es una zona que va en constante crecimiento y tenemos como apoyo y como acrecimiento vegetativo que se da en la zona el proyecto de un teleférico para la zona de entity la zona de entity está dividido alto centro y bajo entity entonces es un trayecto para poder entrar a villa salomé a la al ingreso hacia entity,lapaz
bueno emmm yo habito en un de en un departamento que es la casa de mis padres entonces yo estoy en el tercer piso mi mamá vive en el primer piso es una esquina se encuentra entre la avenida entity y la avenida circunvalación b una casa de cinco pisos yo vivo en el tercero le reitero,lapaz
bueno es un poco la pregunta sí un poco qué le puedo decir caprichosa tal vez pero sin embargo es bueno señalar de que la ley nos otorga diferentes facultades para podernos desarrollar en mi matrimonio casado ya de los años ochenta tuve mi familia pero lastimosamente por la incomprensión he tenido que divorciarme dentro mi matrimonio hemos podido procrear dos hijos un varón y una mujer entonces actualmente mi estado civil es divorciado,lapaz
bueno de mis dos hijos mi hijo mayor es el varón se llama e mi hija vive en entity se llama s entonces mi hijo ya tiene la vida independiente vive en la zona de villa el carmen y mi hija también tiene ya su familia vive en la ciudad de entity por la zona de villa adela,lapaz
bueno dentro de las experiencias que se puede tener como padre es poder haber compartido su niñez su juventud y su profesionalización creo que es lo más importante en la vida poder hacer de que nuestros hijos tengan y puedan ser hombres que puedan aportar a la sociedad para un desarrollo nuestro departamento y de nuestro país no nos olvidemos que el la familia es el núcleo de la sociedad si una familia está muy bien desarrollada entonces es el resultado para la sociedad y la sociedad puede ser una muestra juntando diferentes sociedades un bien para nuestro país,lapaz
bueno dentro mi actividad en un día normal yo soy abogado de profesión mi rutina diaria es estar con los problemas que tengo atendiendo vale decir procesos entonces si el término usted me lo permite yo quiero decir que vivo de problemas ajenos problemas ajenos los llamo porque cada problema o cada caso que tengo como cliente es un problema y un problema dentro de la sociedad que nosotros como abogados estamos formados para poder hacer de que se pueda solucionar en una primera instancia una conciliación si es que se pudiera dar bueno si no hay esa conciliación ya entrar al problema del litigio litigio que tenemos que sacar nosotros como abogados por decir si yo voy a la parte víctima tendría que tratar de sacar que se resarcen los daños pero si estoy en la otra parte tendría que cuidar que sus des derechos no se puedan vulnerar porque tenemos leyes que protegen al ser humano eso sí en cuanto le puedo decir de mi rutina diaria,lapaz
claro sí generalmente los fines de semana me dedico a mi mamá que tengo la dicha de poderla tener a mi lado me dedico a mi señora madre a sus inquietudes en cuanto se refiere a su esparcimiento a su atención en en en su refrigerio a su comida y por qué no decir también en su salud eso es lo que hago los fines de semana a parte de salir a pasear con mi señora madre,lapaz
bueno la verdad no la verdad como persona se lo voy a decir a usted aprovechando la in la entrevista mi anhelo ha sido ser técnico y un anhelo que he tenido ha sido de llegar a la escuela superior pedro domingo entity pero lastimosamente mi señor padre tenía cinco hijos de los cuales somos nosotros cinco hermanos que su sueldo era único con un salario mínimo para entonces no alcanzaba el dinero hemos visto quel ha cambiado para hoy en día un salario mínimo que ha subido al de ese entonces ehh y ese salario no alcanzaba para nosotros ya dándome de cuenta yo a mis quince años ya no pude ingresar al pedro domingo entity al instituto pedro domingo entity porque no había nocturno entonces no habiendo nocturno no he podido ingresar a lo al pedro domingo entity pero lastimosamente yo le voy a decir la verdad no lastimosamente sino la verdad y me siento orgulloso de haber salido bachiller trabajando he sido quien ha forjado mi bachillerato en base al esfuerzo que he podido realizar porque trabajando es un poco difícil nocturno tenía el apoyo de mi padre que sí me daba techo y me daba comida y lo demás ponía yo de mi parte entonces de ahí viene que siendo bachiller me veo con problemas trabajando sindicales donde se vulneraban los derechos de los trabajadores y no solamente de los trabajadores sino de mucha gente que venía sufriendo en cuanto se refiere a la justicia es de ahí que ingreso yo a la universidad mayor de san andrés a la carrera de derecho,lapaz
bueno yo creo que cuando uno escoge la carrera que quiere la carrera que añora lo desarrolla al cien por cien en cuanto se refiere a la voluntad y al esfuerzo eso hace de que podamos fortalecer dentro la carrera que nosotros asumimos no cada persona asume el perfil que quiere asumir o sea para desarrollar dentro la sociedad estoy seguro que sí hubiera sido bueno porque nos hemos dado de cuenta de que hoy por hoy hay más profesionales de escritorio que técnicos vale decir que hoy en do hoy en día nadie quiere ensuciarse las manos nadie quiere llevar un overol sin embargo a bolivia y en bolivia hace falta hombres técnicos y nos está demostrando por ejemplo en el tema del litio que necesitamos técnicos y no así tanto ad no así tanta administración,lapaz
bueno en cuanto se refie se refiere hablar de mi niñez he tenido la oportunidad de niño de visitar o vivir en diferentes zonas porque mis padres no tenían un un inmueble propio que yo recuerde yo he nacido en la zona norte de la ciudad de entity en pura pura más exactamente y el domicilio de mi madre era en la pedro hammer de donde creo estaba hasta mis cuatro años y luego nos vamos a villa victoria a la romántica villa victoria de ahí mi mamá compra un terreno por villa fátima entonces ahí donde he desarrollado desde mis siete años hasta mi mayoría de edad hoy por hoy dieci mayoría de edad es a los dieciocho años antes era a los veintiuno entonces es ahí donde desarrollo ya mi juventud en la zona de villa fátima lo que se llama ahora camino a los entity,lapaz
