line,label
voy para cuatro años aquí la el trabajo aquí no es digamos cambea la señora es muy conflictiva o sea es un poco riñosa así no aguanta mucho los los administradoras administradores exagerados seis meses cinco meses tres meses van dejando ahí porque dicen que les trata mal y es verdad así a uno le trata mal también a unos dicen que somos vagos ladrones que esto que el otro y bueno ya porque uno ya tiene edad de estar trabajando estoy cerca estoy trabajando porque yo vivo aquí cerca de la comuna de entity y porque estoy cerca estoy trabajando así trabajo aquí hasta cuando me hable lo que sea bueno cuando pueda y así mismo cuando diga ya cualquier rato si me dice ya no quiero tus servicios te me vas te me vas y ahí si me tocaría retirar eso nomás y la señora es la otra administradora que se fue hace unos hace unos dos meses que se fue me dio noviembre entró ella noviembre diciembre enero y ya se fue ella y de ahí se fue esos tres meses le pedí que me de la comidita porque a mí no me daba el almuerzo porque todos almuerzan aquí porque es y a mí no me da el almuerzo yo le pedí a la señora administradora con señor p que estaban los dos me dieron almuerzo y ahora que dentro el señor y le ha dicho la señora que le ha dicho a la señora mía que a j no puede dar almuerzo ella él no tiene almuerzo qué más me toca como dice el dicho me quieren despechar para que se vaya no yo traigo almuercito y me voy a la casa a almorzar así eso nomás señorita el trabajo es así el primer año nos dieron uniformes y overoles para el trabajo y todo y ahora no dan nada nos toca trabajar con nuestra propia ropa y durante en pandemia estábamos trabajando solamente medio tiempo sin seguro ehh los pagos eran medio tiempo así es,2
bueno yo yo hasta hoy en día no creo no tengo el mejor amigo no tengo no tengo,2
porque era muy inmadura más agarrada a patada limpia con las chicas cuando molestaba era bien o sea me puse bien peleona,2
entonces los viernes,2
en entity,2
no nos llevamos y todo por muchos problemas que ha habido con mi madre le maltrataba mucho entonces pero bueno ya tuve mi edad y todo le hice respetar a mi madre entonces,2
creo que es una situación como país pero creo que es aún peor con ciertas carreras en especial con carreras como las humanidades en el en mi caso en general creo que está muy difícil conseguir empleo y mucho más por ejemplo en áreas técnicas como las ingenierías porque para las ingenierías especialmente te piden muchos años de experiencia y los la gente recién graduada seguramente no cuenta con toda esta experiencia y en el área de las humanidades el de por sí los nichos de trabajo para la gente que estudia comunicación quizás literatura literatura en mi caso específico porque fue la mención de mi carrera es mucho más complicado porque solamente hay ciertos ciertos trabajos que buscan el tipo de de currículum que tenemos entonces pero en general sí creo que esto de los trabajos es algo medio difícil para todos para todas las áreas quizás no tanto para áreas mucho más seguras por ejemplo medicina en el sentido de que ellos ya tienen esta conexión directa con los hospitales desde que están en su misma carrera pero sí para otras áreas como ingeniería quizás también lo que son leyes o lo que es también lo que es comunicación en mi caso,2
de ahí jugábanos contra otros otros muchachos ahí del del barrio mismo,2
buenas noches mi nombre es f,1
claro era de tierra incluso o sea cuando yo me acuerdo de niños y ahí fue cambiando cambiando hasta lo que ahora es,2
no no no claro es complementario entonces ahora ya los trámites han cambiado pero ya no importa ahora compro localmente a los mayoristas y ya y como sí sé hacer entonces ese es mi plus,2
entonces yo vivo en frente de un parque igualmente tengo los respectivos pasajes para salir a las calles principales,2
sí aquí hay una cancha cerca por por nuestro barrio tenemos pero no hemos salido a practicar por estas pandemias,2
bueno en este momento ya no lo tengo a mi señor padre que en paz descanse cuando estaba mi papá estaba compuesta la familia al cien por cien una vez que fallece mi papá he visto que la familia se ha disgregado pero sin embargo cuando vivía estaba en pie mi padre mi señor padre que en paz descanse nos gustaba disfrutar de los carnavales en familia compartir la challa que nosotros tenemos como costumbre no como bolivianos y paceños la challa en familia el adornar a la casa luego nuestro plato paceño un fricasé es lo que se habituaba no y habituábamos eso hasta ahora sigo con esa costumbre pero ya no con la familia completa,1
eso está poquito,2
sí no tres años que voy a sí sí ahora no estoy más contenta y más relajada que antes y se pinta que voy a estar así mismo y ahora trabajo men un poquito menos que antes y es más los viernes ya de plano les digo a mis clientes no no a las cuatro ya cierro,2
o sea por eso se llama la empresa u se llama la marca o sea porque es marca del del dueño del trabajo y todo eso o sea que,2
sí,1
sí tengo perritos y gatos,2
ya ya ya no pues se descansa nomás también pues hay pues digamos tradición de comer doce platos siete platos así a ver no yo tanto así no soy tanto che así de este pero sí esas veces también nosotros pescadito sabemos comer pescadito wallaque sabemos hacernos y después de eso así con quesito también así y así normal nomás che,1
los viejitos que ya se se van los cilindros ya por los años mismo toca cambiar de cauchos de los cilindros o o o ya cambiar todo el cilindro,2
bueno nosotros yo soy el mayor de catorce de tre sí de catorce hermanos conmigo no pues somos una una familia muy unida muy unida pues dando gracias a dios pues el que en mejor situación económica se encuentra siempre está viendo por los demás por ejemplo mi hermana c se ha preocupado de de los hermanos que están en una situación no tan buena pues les ha ayudado con los aportes al seguro social para que puedan tener ellos también aspirar algún momento a recibir una pensión porque cada vez vamos envejeciendo y si ellos no tienen un futuro no tienen nada pues simple y llanamente eso es muy difícil no entonces bendito sea dios al menos somos muy muy muy unidos y muy desprendidos tú sabes por ejemplo c es la que más ha aportado igual c a pesar de vivir tantos años en estados unidos prácticamente no tiene gran cosa pero es por qué porque ha estado ayudando siempre a la familia ayudándonos permanentemente,2
en tercer grado tinta pluma y plumero,2
no me gusta bueno sí juego cartas pero cuando estoy entre mis primos así por diversión así,2
no no recién voy a estar pues seis siete meses sí,1
exacto y a veces saben a ser las palabras más hirientes que un puñete o una cosa de esas,2
bueno yo creo que la gastronomía se se construye en base al a la producción que tienen ellos en cuanto se refiere a su agricultura y al mismo clima no por ejemplo en entity hace frío y por eso nos vamos con un chairo y una sopa caliente que es el chairo en otros países son de de clima cálido y eso más por decir los platos son en verdura yo creo que eso es lo que puede ser determinante para su plato preferido en cada país o en cada departamento,1
sí me gusta no es que digamos que soy buena cocinera pero así gustarme no así no sinceramente no decir esto me encanta sí pero me gusta hacer alguna comida que me gusta eso sí,2
sino que nos bajaron por lo que era de un familiar de mi esposa,2
bueno pues ya que estamos en fiestas lo que es de nuestra ciudad de entity solo espero que se diviertan sin excesos y que la pasen bien toda la toda la población,1
la verdad ahora lo que trataría es de vol reaccionar y tratar de ver lo que es las matrículas del carro qué color de carro qué modelo de carro es,2
hay algunos que son arranchadores entonces se suben por los buses por la puerta de atrás o por la puerta de adelante y uno está en el teléfono entonces te arranchan el teléfono y se bajan corriendo y y si es que le llegas a coger o bien ellos te sacan un cuchillo y te dicen que te vayas para atrás o bien ellos salen más enojado que un,2
sí si no una viviría en la casa imagínate con todo lo que se ve para qué vas a salir,2
la verdad la verdad ha sido un día agotador porque ayer llegamos de viaje y descansamos bastante tarde hoy en la mañana salimos bastante temprano porque mi prima tiene delicada su gatito y tuvimos que llevarle a la veterinaria de manera urgente a sacar unos análisis radiografías estaba bastante delicada de salud preocupados porque nosotros a nuestros a nuestras mascotitas los queremos bastante es parte de nuestra familia y entonces cualquier cosa que adolecen nosotros de inmediato le llevamos al veterinario entonces ahora estamos a la espera de la de los resultados y aún hace rato acabamos de llegar y estamos como le digo a la espera cansados preocupados ha sido un día bastante agotador,1
vas a conseguir mejores ciudadanos y mejor país,2
música nacional,2
no mucho porque como era pequeña no mucho como no viví mucho tiempo,2
claro yo sí eso le digo a mis hermanos vuelta mi hermana la segunda ella no ella no no le gusta y como es profesora licenciada es,2
w,2
negativo porque más que todo en mi pueblo necesitan agua no en la ciudad no pues para que vamos a necesitar agua porque sí puede llover también pero no así aquí llueve en el campo no llueve en el campo llueve ya mejor pues en aquí también está soleando por porque más que todo en el campo necesitamos agua para siembras cosechas para cosechar porque sembramos algo y ya no hay agua y ya no llueve se secan nuestros nuestras verduras no papa todo lo que hemos sembrado se seca y también sino no no también más que todo también ya ya están utilizando aspersor porque no hay agua enton no llueve entonces ya pues aspersor tenemos que colocar a cada lado para que crezca si,1
en la casa no,2
y detrás del tía hay un hay ahí justo el pasaje que entra directo al parque,2
súper coloquial creo yo más confiados que son un poco más recelosos y que un costeño porque aquí nos bajamos también por las regiones por cómo se expresan sí pero sí es más coloquial es más cómoda más tranquila relajada me parece,2
cada año va cambiando el año pasado sí ha hecho frío pero no lo he sentido tanto en algunos ratos que aquí mismo lo siento por ejemplo en mi oficina el año pasado yo no lo sentía tan frío y este año he sentido más frío en la oficina el año pasado en los anteriores años no lo he sentido tanto como este año por eso pienso que cada año va cambiando más porque hay extremos extremos fríos extremos cal ca más calor en fechas que no deberían ser en diciembre yo veo que a ratos hace un calor inmenso que aquí mismo yo anda ps en la polerita que en la noche ya no aguanto estar durmiendo con frazadas por eso hay hay cambios y no sé si hay cambio en la gente pero hay cambio en el clima la actitud de la gente no está cambiando a tal vez hay que apuntar a los jóvenes y niños que ellos son los a ellos hay que adiestrarlos para que ellos puedan cambiar ese clima puedan enseñarnos a cuidar mejor el clima espero que se haga porque no veo en ningún lado a este mundo ahorita veo loco más preocupados por una política absurda y no ven cosas más importantes,1
